trade_id,counterparty_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,volatility_30d_was_missing,country_risk_was_missing,credit_rating_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash
TRD001850,CP039,FR0000000036,2024-05-16,2024-05-20,derivative,811515.82,26.3368,30813.0,26.2689,26.3542,26.3115,818402,20.3,UNRATED,0,utilities,69.5,0,0,0,1,0,b1cf1ea2de50638a,45a247caf6b19204
TRD002971,CP027,FR0000000009,2024-02-29,2024-03-04,fx,171.86,1.1771,146.0,1.174436,1.1803,1.1774,1884809,58.52,UNRATED,0,healthcare,66.7,0,0,0,1,0,322956d7abd6a38b,761210ee2e9f1afa
TRD004807,CP039,FR0000000048,2024-05-29,2024-05-31,bond,1620630.78,90.6241,17883.0,90.4392,90.7226,90.5809,3365161,25.38,UNRATED,0,utilities,75.0,0,0,0,1,0,b1cf1ea2de50638a,26514d4366d12e70
TRD005241,CP014,FR0000000022,2024-02-14,2024-02-16,bond,5214519.75,108.7786,47937.0,108.4075,108.935,108.6713,3183729,45.51,B,0,healthcare,40.0,0,1,0,0,0,3961d3483dc07abf,c29a13dd73dd8feb
TRD000608,CP024,FR0000000050,2024-04-29,2024-05-01,fx,36148.89,0.8087,44700.0,0.806554,0.8097,0.8081,2553245,78.71,BB,1,consumer discretionary,17.1,0,0,0,0,0,8656d2d7fd50be6f,3ef31f0a77b333bb
TRD004484,CP019,FR0000000015,2024-06-03,2024-06-05,derivative,668574.11,22.1764,30148.0,22.1225,22.2064,22.1644,3896731,35.39,A,0,real estate,67.4,0,0,0,0,0,1d9707cea493c8cc,38daa8d89fe1d9f2
TRD004850,CP006,FR0000000066,2024-04-05,2024-04-08,bond,4691441.86,96.2663,48734.0,96.2121,96.3639,96.288,4501475,26.02,BBB,0,energy,25.2,0,0,0,0,0,67f724dfa4e67952,3ef31f0a77b333bb
TRD003555,CP018,FR0000000106,2024-05-20,2024-05-22,fx,4450.66,1.2738,3494.0,1.272792,1.2759,1.2743,4313462,45.51,A,0,healthcare,13.1,0,1,0,0,0,035771171635c173,ff4976dc058dd35e
TRD007811,CP021,FR0000000028,2024-02-22,2024-02-26,equity,5436307.39,520.0715,10453.0,518.59,520.6711,519.6306,2612956,57.46,BB,0,financials,51.9,0,0,0,0,0,6889444dd18e9fc5,d067e379490cea7a
TRD006877,CP020,FR0000000128,2024-05-27,2024-05-29,derivative,73688.16,7.712,9555.0,7.6987,7.7195,7.7091,2364337,51.48,AAA,0,industrials,43.3,0,0,0,0,0,6ce52862481d40aa,1230320bbe62ab58
TRD005052,CP023,FR0000000097,2024-05-02,2024-05-06,fx,59206.06,1.3658,43349.0,1.36364,1.3702,1.3669,502000,38.91,D,0,utilities,37.4,0,0,0,0,0,9fd40a8a7e0d00a0,28c28463a46f7436
TRD000281,CP024,FR0000000088,2024-01-25,2024-01-29,bond,2246199.17,88.5097,25378.0,88.415,88.6185,88.5168,1409041,60.19,UNRATED,0,consumer discretionary,18.3,0,0,0,1,0,8656d2d7fd50be6f,3d6db0a7e29a5b4d
TRD002459,CP032,FR0000000014,2024-04-15,2024-04-17,fx,226287.65,48.8215,4635.0,48.7031,48.8834,48.7933,1835822,77.9,A,0,technology,18.7,0,0,0,0,1,b529f7600e41e497,3ef31f0a77b333bb
TRD003767,CP033,FR0000000059,2024-05-13,2024-05-15,fx,22776.67,1.1515,19780.0,1.150387,1.1522,1.1513,4871602,83.64,CCC,1,consumer discretionary,10.2,0,0,0,0,0,23ecc7320a0f39b4,28c28463a46f7436
TRD000688,CP020,FR0000000041,2024-04-11,2024-04-15,equity,8806576.471249998,445.7171,22926.0,445.14,446.0384,445.5892,2384310,45.51,AAA,0,industrials,37.6,0,1,0,0,0,6ce52862481d40aa,0154091366bc155c
TRD000336,CP004,FR0000000045,2024-06-03,2024-06-05,fx,37741.97,1.1082,34057.0,1.10728,1.1088,1.108,1953396,27.88,BB,0,healthcare,7.4,0,0,0,0,0,73febc4303887427,ff4976dc058dd35e
TRD002028,CP008,FR0000000027,2024-01-08,2024-01-10,bond,2452355.23,95.2297,25752.0,95.1969,95.2502,95.2236,4805101,71.85,BBB,0,technology,37.7,0,0,0,0,0,97e1c0457e3e8b2b,e45f0c8575eb36a6
TRD008709,CP004,FR0000000096,2024-03-06,2024-03-08,equity,8806576.471249998,625.641,46087.0,624.94,627.1924,626.0662,1252801,49.11,UNRATED,0,healthcare,9.6,0,0,0,1,0,73febc4303887427,a2c8893aa5898d51
TRD004157,CP022,FR0000000117,2024-06-24,2024-06-26,derivative,1156382.6,28.462,40629.0,28.4129,28.4944,28.4536,3046819,39.0,UNRATED,0,energy,18.7,0,0,0,1,0,5c6826966ba47749,2f234f032c18ad31
TRD003579,CP035,FR0000000012,2024-06-10,2024-06-12,equity,8806576.471249998,530.3395,25705.0,529.41,530.7613,530.0856,4534415,45.51,CCC,0,industrials,43.7,0,1,0,0,0,5e78fdb00b11408b,761210ee2e9f1afa
TRD002044,CP032,FR0000000058,2024-04-04,2024-04-08,bond,2292273.18,101.7567,22527.0,101.6202,101.9805,101.8004,353746,81.36,UNRATED,0,technology,20.4,0,0,0,1,0,b529f7600e41e497,ff4976dc058dd35e
TRD005547,CP009,FR0000000004,2024-04-19,2024-04-22,bond,1634999.62,98.8931,16533.0,98.7119,99.0175,98.8647,148353,49.5,UNRATED,0,utilities,51.9,0,0,0,1,0,cba9cf11fe42c792,2c583c5e437aeb30
TRD004942,CP023,FR0000000053,2024-04-16,2024-04-18,fx,42638.53,1.2039,35417.0,1.20366,1.2044,1.204,424723,45.51,D,1,utilities,36.3,0,1,0,0,0,9fd40a8a7e0d00a0,2c583c5e437aeb30
TRD000950,CP037,FR0000000105,2024-06-03,2024-06-05,equity,8389195.06,270.3837,31027.0,270.14,270.5789,270.3594,3276015,59.75,BBB,0,real estate,46.8,0,0,0,0,0,ec7e07d6d73aa55a,9dd731a3ff75f242
TRD001762,CP030,FR0000000038,2024-01-08,2024-01-10,derivative,1975611.85,47.6338,41475.0,47.5948,47.658,47.6264,3558233,27.05,A,0,technology,51.0,0,0,0,0,0,db06d340b4e8e68f,45a247caf6b19204
TRD000338,CP001,FR0000000018,2024-05-13,2024-05-15,equity,8806576.471249998,447.3505,38303.0,446.43,448.112,447.271,1641795,32.85,B,0,technology,19.8,0,0,0,0,0,c9b4df8ef96578fc,5f00f85bea91d353
TRD006372,CP029,FR0000000083,2024-03-29,2024-04-01,derivative,686908.54,34.8172,19729.0,34.7677,34.9038,34.8357,953055,45.51,BBB,0,technology,37.2,0,1,0,0,0,68735d74b63994eb,26514d4366d12e70
TRD002057,CP036,FR0000000064,2024-06-03,2024-06-05,fx,17212.62,1.1974,14375.0,1.19704,1.198,1.1975,235695,59.35,BBB,0,financials,70.8,0,0,0,0,0,cbb1e8f16bb21d04,c29a13dd73dd8feb
TRD005206,CP007,FR0000000119,2024-05-23,2024-05-27,fx,54915.02,1.4982,36654.0,1.496882,1.4994,1.4981,1790162,46.96,BBB,0,technology,54.9,0,0,0,0,0,50e3f0170f50790b,a2c8893aa5898d51
TRD004073,CP006,FR0000000088,2024-02-05,2024-02-07,equity,8806576.471249998,726.3276,48074.0,723.79,726.6488,725.2194,682577,79.65,BBB,0,energy,24.6,1,0,0,0,0,67f724dfa4e67952,72906a7176a3a0dc
TRD000294,CP009,FR0000000106,2024-02-05,2024-02-07,fx,2045660.77,42.2762,48388.0,42.2322,42.3574,42.2948,2447557,79.84,A,0,utilities,56.5,0,0,0,0,1,cba9cf11fe42c792,3927c8f9af6ca5e0
TRD002206,CP043,FR0000000088,2024-05-17,2024-05-20,equity,237628.1,183.0725,1298.0,182.86,183.7096,183.2848,4538799,59.97,A,0,healthcare,35.1,0,0,0,0,0,42194dc6bc24df88,3d6db0a7e29a5b4d
TRD007265,CP014,FR0000000051,2024-03-11,2024-03-13,fx,45258.87,1.0779,41988.0,1.075259,1.0803,1.0778,19814,62.99,B,0,healthcare,43.4,0,0,0,0,0,3961d3483dc07abf,ff4976dc058dd35e
TRD002594,CP020,FR0000000058,2024-04-22,2024-04-24,bond,3228315.03,86.813,37187.0,86.714,86.9559,86.8349,3055669,40.11,AAA,0,industrials,35.3,0,0,0,0,0,6ce52862481d40aa,ff4976dc058dd35e
TRD002073,CP027,FR0000000025,2024-04-29,2024-05-01,derivative,177764.86,9.1316,19467.0,9.1187,9.1508,9.1348,4471600,45.91,BBB,0,healthcare,67.5,0,0,0,0,0,322956d7abd6a38b,38daa8d89fe1d9f2
TRD006778,CP027,FR0000000003,2024-06-03,2024-06-05,equity,6507533.19,783.1909,8309.0,783.07,783.5755,783.3228,4761248,20.0,BBB,0,healthcare,73.1,1,0,0,0,0,322956d7abd6a38b,3ef31f0a77b333bb
TRD008663,CP017,FR0000000120,2024-01-08,2024-01-10,fx,9436.39,0.9551,9880.0,0.954466,0.9561,0.9553,4269318,45.51,A,0,utilities,19.4,0,1,0,0,0,e7943185bb91358a,26514d4366d12e70
TRD007892,CP037,FR0000000028,2024-04-22,2024-04-24,derivative,12187.32,2.0883,5836.0,2.0874,2.096,2.0917,1417902,55.12,BBB,0,real estate,42.0,0,0,0,0,0,ec7e07d6d73aa55a,9dd731a3ff75f242
TRD006917,CP021,FR0000000141,2024-05-17,2024-05-20,derivative,1819087.29,36.6043,49696.0,36.5032,36.6746,36.5889,191278,72.15,BB,1,financials,51.8,0,0,0,0,0,6889444dd18e9fc5,28c28463a46f7436
TRD003237,CP010,FR0000000022,2024-05-30,2024-06-03,fx,466453.28,94.6921,4926.0,94.6186,94.7093,94.6639,3998145,24.15,BBB,0,financials,52.3,0,0,0,0,1,ec6126b1d9bc1765,d067e379490cea7a
TRD008313,CP014,FR0000000012,2024-05-09,2024-05-13,fx,13593.04,1.2416,10948.0,1.239805,1.244,1.2419,3885225,60.26,B,0,healthcare,39.6,0,0,0,0,0,3961d3483dc07abf,c29a13dd73dd8feb
TRD000906,CP046,FR0000000122,2024-04-09,2024-04-11,derivative,634633.94,15.956,39774.0,15.9322,15.9776,15.9549,1208597,72.38,BB,0,healthcare,19.8,0,0,0,0,0,292256403284bf51,26514d4366d12e70
TRD003769,CP038,FR0000000076,2024-02-06,2024-02-08,bond,619684.81,103.7998,5970.0,103.4797,103.9337,103.7067,1792399,45.51,AA,0,technology,35.4,0,1,0,0,0,312b3c69d2e4a253,761210ee2e9f1afa
TRD005485,CP027,FR0000000067,2024-06-14,2024-06-17,bond,718482.04,106.9488,6718.0,106.8217,107.0075,106.9146,4107524,16.72,BBB,0,healthcare,75.5,0,0,0,0,0,322956d7abd6a38b,ff4976dc058dd35e
TRD006324,CP012,FR0000000137,2024-01-24,2024-01-26,equity,8806576.471249998,448.9265,22532.0,447.57,449.3629,448.4665,4602243,60.28,UNRATED,0,technology,70.9,0,0,0,1,0,eba48b362aec6f28,3ef31f0a77b333bb
TRD003882,CP041,FR0000000088,2024-02-26,2024-02-28,derivative,429878.08,17.689,24302.0,17.6813,17.7057,17.6935,4225718,45.51,B,0,industrials,11.3,0,1,0,0,0,cdfd0c25ff6b3986,3927c8f9af6ca5e0
TRD004037,CP016,FR0000000052,2024-04-15,2024-04-17,bond,1784155.23,111.6912,15974.0,111.5695,111.7366,111.6531,3896719,61.46,BB,0,healthcare,39.3,0,0,0,0,0,271d62662f4dc519,3ef31f0a77b333bb
TRD007692,CP003,FR0000000054,2024-01-17,2024-01-19,equity,4208789.21,138.5564,30376.0,138.5,138.7425,138.6213,1990632,50.28,UNRATED,0,industrials,12.3,0,0,0,1,0,f82dee6071f4464b,38daa8d89fe1d9f2
TRD005656,CP027,FR0000000130,2024-01-22,2024-01-24,bond,3853585.34,112.9918,34105.0,112.9461,113.1443,113.0452,958865,12.33,UNRATED,0,healthcare,76.4,0,0,0,1,0,322956d7abd6a38b,5f00f85bea91d353
TRD007328,CP001,FR0000000060,2024-01-19,2024-01-22,derivative,957879.5,19.7505,48499.0,19.7404,19.7578,19.7491,1411909,55.09,B,0,technology,16.6,0,0,0,0,0,c9b4df8ef96578fc,fb06d9cf4462b452
TRD000816,CP037,FR0000000089,2024-04-29,2024-05-01,derivative,58034.07,5.9571,9742.0,5.9544,5.9576,5.956,4692024,42.31,BBB,0,real estate,38.8,0,0,0,0,0,ec7e07d6d73aa55a,3927c8f9af6ca5e0
TRD004960,CP037,FR0000000067,2024-02-29,2024-03-04,bond,5493915.06,112.249,48944.0,111.9675,112.5201,112.2438,4298501,66.78,UNRATED,0,real estate,46.4,0,0,0,1,0,ec7e07d6d73aa55a,3d6db0a7e29a5b4d
TRD001083,CP041,FR0000000039,2024-04-08,2024-04-10,fx,12085.53,1.058,11423.0,1.055997,1.0586,1.0573,3971840,17.08,B,1,industrials,16.6,0,0,0,0,0,cdfd0c25ff6b3986,2f234f032c18ad31
TRD005484,CP043,FR0000000040,2024-02-05,2024-02-07,fx,13212.77,0.9726,13585.0,0.969483,0.9731,0.9713,4178961,9.32,A,0,healthcare,38.7,0,0,0,0,0,42194dc6bc24df88,a2c8893aa5898d51
TRD007760,CP017,FR0000000102,2024-04-12,2024-04-15,equity,8806576.471249998,563.9513,46847.0,563.31,564.5926,563.9513,1476950,58.72,A,0,utilities,18.5,0,0,0,0,0,e7943185bb91358a,28c28463a46f7436
TRD001290,CP025,FR0000000139,2024-01-02,2024-01-04,bond,3621692.53,87.6223,41333.0,87.5306,87.9055,87.7181,3309715,32.94,BBB,0,industrials,56.9,0,0,0,0,0,a9b9873f97332de9,3927c8f9af6ca5e0
TRD005954,CP026,FR0000000097,2024-01-03,2024-01-05,derivative,1014266.38,37.9165,26750.0,37.8159,37.9287,37.8723,3171146,69.85,AA,0,energy,38.1,0,0,1,0,0,f73862ddfb5ee6f5,28c28463a46f7436
TRD004192,CP047,FR0000000048,2024-03-25,2024-03-27,fx,52336.19,1.3363,39165.0,1.333574,1.3377,1.3356,2022452,72.91,B,0,industrials,17.1,0,0,0,0,0,1ee12a48db3d84a3,761210ee2e9f1afa
TRD007417,CP018,FR0000000087,2024-03-14,2024-03-18,bond,2963487.54,92.3838,32078.0,92.2992,92.4523,92.3757,2505464,63.12,A,0,healthcare,12.5,0,0,0,0,0,035771171635c173,c3ceb27c17de4a6b
TRD000605,CP046,FR0000000116,2024-03-08,2024-03-11,derivative,383862.35,12.6968,30233.0,12.6735,12.7359,12.7047,27175,81.72,BB,0,healthcare,13.5,0,0,0,0,0,292256403284bf51,ff4976dc058dd35e
TRD002115,CP009,FR0000000068,2024-01-15,2024-01-17,bond,5032272.43,108.9897,46172.0,108.8621,109.1294,108.9958,3748824,47.96,A,0,utilities,51.9,0,0,0,0,0,cba9cf11fe42c792,3d6db0a7e29a5b4d
TRD008668,CP027,FR0000000146,2024-04-12,2024-04-15,bond,5057638.53,105.2428,48006.0,104.9872,105.4984,105.2428,859454,73.78,BBB,0,healthcare,67.9,0,0,0,0,0,322956d7abd6a38b,0154091366bc155c
TRD008405,CP017,FR0000000105,2024-05-06,2024-05-08,bond,2330991.54,107.8913,21605.0,107.7749,108.1069,107.9409,1062916,24.43,A,0,utilities,20.6,0,0,0,0,0,e7943185bb91358a,c29a13dd73dd8feb
TRD003513,CP038,FR0000000013,2024-05-27,2024-05-29,fx,28578.36,1.0523,27158.0,1.051814,1.0546,1.0532,3493021,52.49,AA,0,technology,36.2,0,0,0,0,0,312b3c69d2e4a253,c3ceb27c17de4a6b
TRD002025,CP036,FR0000000049,2024-05-06,2024-05-08,equity,8806576.471249998,764.1641,23200.0,763.42,764.2795,763.8497,4480094,45.51,BBB,0,financials,69.9,0,1,0,0,0,cbb1e8f16bb21d04,5f00f85bea91d353
TRD006475,CP039,FR0000000100,2024-03-15,2024-03-18,equity,8806576.471249998,505.1125,32525.0,505.04,505.719,505.3795,1242194,41.99,BBB,0,utilities,75.2,0,0,0,0,0,b1cf1ea2de50638a,28c28463a46f7436
TRD008469,CP001,FR0000000050,2024-04-08,2024-04-10,bond,903497.57,85.7778,10533.0,85.53,85.806,85.668,321118,45.51,B,0,technology,16.0,0,1,0,0,0,c9b4df8ef96578fc,3927c8f9af6ca5e0
TRD004602,CP013,FR0000000132,2024-01-29,2024-01-31,bond,3449548.43,92.8671,37145.0,92.821,93.0202,92.9206,3549637,22.29,AA,0,healthcare,13.2,0,0,0,0,0,f546dc9858b23194,d067e379490cea7a
TRD000902,CP038,FR0000000079,2024-04-22,2024-04-24,derivative,1117695.75,31.4348,35556.0,31.4128,31.4855,31.4491,873827,56.33,AA,0,technology,35.7,0,0,0,0,0,312b3c69d2e4a253,38daa8d89fe1d9f2
TRD006631,CP031,FR0000000066,2024-05-13,2024-05-15,bond,4606801.53,100.1936,45979.0,99.8142,100.2805,100.0473,1887303,45.98,UNRATED,0,utilities,38.3,0,0,0,1,0,264095ed8f0a1cbb,ff4976dc058dd35e
TRD007693,CP010,FR0000000072,2024-06-26,2024-06-28,equity,8806576.471249998,764.2089,18117.0,763.98,764.4278,764.2039,4711978,80.05,BBB,0,financials,58.0,1,0,0,0,0,ec6126b1d9bc1765,38daa8d89fe1d9f2
TRD000990,CP042,FR0000000077,2024-04-22,2024-04-24,fx,2949739.07,115.0534,25638.0,114.9912,115.0924,115.0418,2721793,75.08,A,0,consumer discretionary,50.4,0,0,0,0,1,e5d543dd4c5391cc,f0b16c34cbd1fe44
TRD008496,CP043,FR0000000140,2024-02-19,2024-02-21,bond,4425647.61,88.5466,49981.0,88.3436,88.608,88.4758,487505,60.55,UNRATED,0,healthcare,42.2,0,0,0,1,0,42194dc6bc24df88,3ef31f0a77b333bb
TRD003560,CP047,FR0000000090,2024-06-10,2024-06-12,fx,161.19,0.9538,169.0,0.952967,0.9553,0.9541,2109338,23.56,B,0,industrials,16.7,0,0,0,0,0,1ee12a48db3d84a3,e655d471e4387d17
TRD004492,CP007,FR0000000039,2024-02-27,2024-02-29,derivative,1445056.84,39.9198,36199.0,39.9018,39.9269,39.9143,4585644,45.51,BBB,0,technology,56.5,0,1,0,0,0,50e3f0170f50790b,3d6db0a7e29a5b4d
TRD007085,CP039,FR0000000128,2024-01-22,2024-01-24,fx,9063.69,1.1223,8076.0,1.118803,1.1238,1.1213,4113679,29.37,BBB,0,utilities,67.3,0,0,0,0,0,b1cf1ea2de50638a,45a247caf6b19204
TRD001997,CP031,FR0000000033,2024-05-27,2024-05-29,equity,8806576.471249998,517.1086,46959.0,516.54,518.5777,517.5589,3945454,72.57,BBB,0,utilities,43.2,0,0,0,0,0,264095ed8f0a1cbb,5f00f85bea91d353
TRD000325,CP003,FR0000000147,2024-05-13,2024-05-15,bond,2312709.09,86.7125,26671.0,86.6774,86.8215,86.7494,2387789,45.51,D,1,industrials,15.8,0,1,0,0,0,f82dee6071f4464b,a2c8893aa5898d51
TRD003473,CP038,FR0000000066,2024-02-06,2024-02-08,bond,3907255.59,97.4621,40090.0,97.3849,97.4743,97.4296,2722889,45.51,AA,0,technology,38.9,0,1,0,0,0,312b3c69d2e4a253,f0b16c34cbd1fe44
TRD007076,CP029,FR0000000034,2024-05-20,2024-05-22,fx,19026.74,1.3311,14294.0,1.329816,1.3326,1.3312,908606,13.52,UNRATED,0,technology,43.3,0,0,0,1,0,68735d74b63994eb,fb06d9cf4462b452
TRD000151,CP005,FR0000000145,2024-04-03,2024-04-05,equity,2392450.64,63.5749,37632.0,63.48,63.6682,63.5741,3716427,47.93,BBB,0,healthcare,68.0,0,0,0,0,0,477ace9750c0bb75,3d6db0a7e29a5b4d
TRD007200,CP007,FR0000000123,2024-02-22,2024-02-26,fx,54789.62,1.3324,41121.0,1.331867,1.3333,1.3326,30168,60.5,BBB,0,technology,57.7,0,0,0,0,0,50e3f0170f50790b,e655d471e4387d17
TRD004075,CP031,FR0000000024,2024-02-14,2024-02-16,derivative,810233.72,17.8753,45327.0,17.8696,17.8827,17.8761,3666386,45.51,BBB,0,utilities,40.6,0,1,0,0,0,264095ed8f0a1cbb,1230320bbe62ab58
TRD002804,CP038,FR0000000052,2024-06-10,2024-06-12,fx,25655.01,1.0445,24562.0,1.041192,1.0455,1.0433,4954990,36.51,UNRATED,0,technology,39.5,0,0,0,1,0,312b3c69d2e4a253,2f234f032c18ad31
TRD001049,CP013,FR0000000033,2024-05-08,2024-05-10,equity,8806576.471249998,383.2376,25532.0,383.13,383.5101,383.3201,2037961,19.76,D,1,healthcare,17.8,0,0,0,0,0,f546dc9858b23194,26514d4366d12e70
TRD000812,CP030,FR0000000004,2024-04-04,2024-04-08,fx,672564.48,15.4219,43611.0,15.4061,15.4369,15.4215,955908,73.56,A,0,technology,59.2,0,0,0,0,1,db06d340b4e8e68f,e655d471e4387d17
TRD003911,CP041,FR0000000095,2024-02-16,2024-02-19,fx,16473.99,1.4562,11313.0,1.455715,1.459,1.4574,4764834,52.83,B,0,industrials,14.4,0,0,0,0,0,cdfd0c25ff6b3986,0154091366bc155c
TRD001558,CP043,FR0000000145,2024-02-14,2024-02-16,equity,671635.48,61.9133,10848.0,61.82,61.9617,61.8909,1915375,70.81,A,0,healthcare,41.3,0,0,0,0,0,42194dc6bc24df88,1230320bbe62ab58
TRD003155,CP012,FR0000000085,2024-01-12,2024-01-15,equity,755878.54,35.2868,21421.0,35.25,35.3534,35.3017,3028128,45.51,BB,0,technology,67.9,0,1,0,0,0,eba48b362aec6f28,2c583c5e437aeb30
TRD002304,CP041,FR0000000027,2024-05-24,2024-05-27,derivative,45095.02,0.9845,45805.0,0.9805,0.9853,0.9829,4936179,61.31,B,0,industrials,8.7,0,0,0,0,0,cdfd0c25ff6b3986,3927c8f9af6ca5e0
TRD002922,CP014,FR0000000102,2024-02-12,2024-02-14,fx,36381.89,0.9821,37045.0,0.978357,0.9827,0.9805,2857253,54.32,B,0,healthcare,38.7,0,0,0,0,0,3961d3483dc07abf,e655d471e4387d17
TRD005500,CP015,FR0000000056,2024-04-22,2024-04-24,derivative,1039115.02,27.4448,37862.0,27.4181,27.477,27.4475,709422,7.36,BB,0,financials,37.1,0,0,0,0,0,cea9e6f2335c6997,2c583c5e437aeb30
TRD001101,CP001,FR0000000090,2024-05-06,2024-05-08,equity,5129495.15,472.3727,10859.0,471.54,472.5569,472.0485,2370698,36.77,B,1,technology,11.7,0,0,0,0,0,c9b4df8ef96578fc,e655d471e4387d17
TRD002437,CP047,FR0000000058,2024-06-04,2024-06-06,fx,27598.28,1.429,19313.0,1.424661,1.4317,1.4282,590076,13.34,B,0,industrials,17.7,0,0,0,0,0,1ee12a48db3d84a3,c29a13dd73dd8feb
TRD006551,CP042,FR0000000116,2024-01-29,2024-01-31,derivative,1073336.11,29.692,36149.0,29.6099,29.7064,29.6581,4042545,18.01,A,0,consumer discretionary,54.3,0,0,0,0,0,e5d543dd4c5391cc,3927c8f9af6ca5e0
TRD001316,CP044,FR0000000026,2024-02-19,2024-02-21,derivative,391831.47,15.5464,25204.0,15.5115,15.5787,15.5451,1218566,35.87,BBB,0,technology,43.5,0,0,0,0,0,58cca389665c8934,2c583c5e437aeb30
TRD006860,CP014,FR0000000071,2024-02-06,2024-02-08,fx,23721.58,1.3359,17757.0,1.335084,1.3391,1.3371,741067,82.6,B,0,healthcare,44.0,0,0,0,0,0,3961d3483dc07abf,5f00f85bea91d353
TRD005231,CP020,FR0000000079,2024-03-08,2024-03-11,bond,4271185.87,107.9591,39563.0,107.8814,108.0626,107.972,1827583,18.45,AAA,0,industrials,37.7,0,0,0,0,0,6ce52862481d40aa,ff4976dc058dd35e
TRD001649,CP042,FR0000000057,2024-02-06,2024-02-08,fx,12074.06,1.2217,9883.0,1.217524,1.2223,1.2199,2917916,81.88,A,0,consumer discretionary,54.1,0,0,0,0,0,e5d543dd4c5391cc,28c28463a46f7436
TRD005120,CP031,FR0000000138,2024-01-15,2024-01-17,fx,16086.92,1.1352,14171.0,1.134506,1.139,1.1368,2763383,27.62,UNRATED,0,utilities,43.7,0,0,0,1,0,264095ed8f0a1cbb,9dd731a3ff75f242
TRD002701,CP010,FR0000000125,2024-03-18,2024-03-20,fx,37747.38,0.9828,38408.0,0.98231,0.9837,0.983,4410424,17.02,UNRATED,1,financials,59.4,0,0,0,1,0,ec6126b1d9bc1765,a2c8893aa5898d51
TRD004343,CP024,FR0000000102,2024-01-29,2024-01-31,fx,5709.4,1.1149,5121.0,1.114175,1.115,1.1146,2256162,45.86,BB,1,consumer discretionary,14.7,0,0,0,0,0,8656d2d7fd50be6f,d067e379490cea7a
TRD007297,CP033,FR0000000137,2024-04-02,2024-04-04,fx,2970.77,0.8366,3551.0,0.835741,0.8374,0.8366,3083311,19.46,CCC,1,consumer discretionary,16.4,0,0,0,0,0,23ecc7320a0f39b4,2f234f032c18ad31
TRD000590,CP036,FR0000000095,2024-02-12,2024-02-14,equity,8806576.471249998,487.8298,37571.0,487.26,488.3996,487.8298,2567892,28.17,BBB,0,financials,71.6,0,0,0,0,0,cbb1e8f16bb21d04,c29a13dd73dd8feb
TRD008266,CP012,FR0000000001,2024-03-18,2024-03-20,fx,52820.01,1.0575,49948.0,1.055685,1.0601,1.0579,1630152,24.91,BB,0,technology,70.3,0,0,0,0,0,eba48b362aec6f28,a2c8893aa5898d51
TRD008653,CP041,FR0000000118,2024-02-23,2024-02-26,equity,4784309.28,797.5178,5999.0,795.3,798.3977,796.8488,3645000,39.39,UNRATED,0,industrials,8.5,0,0,0,1,0,cdfd0c25ff6b3986,c3ceb27c17de4a6b
TRD008679,CP018,FR0000000149,2024-03-18,2024-03-20,fx,32652.5,1.3495,24196.0,1.348091,1.3517,1.3499,525643,31.02,A,0,healthcare,11.6,0,0,0,0,0,035771171635c173,2c583c5e437aeb30
TRD004543,CP026,FR0000000030,2024-04-12,2024-04-15,fx,11515.64,0.9178,12547.0,0.917054,0.9181,0.9176,416440,22.01,UNRATED,0,energy,7.3,0,0,0,1,0,f73862ddfb5ee6f5,2c583c5e437aeb30
TRD002139,CP023,FR0000000022,2024-02-28,2024-03-01,fx,34444.03,1.0936,31496.0,1.089534,1.0946,1.0921,650511,29.2,D,0,utilities,35.7,0,0,0,0,0,9fd40a8a7e0d00a0,28c28463a46f7436
TRD000493,CP047,FR0000000123,2024-01-30,2024-02-01,equity,3291488.55,124.5785,26421.0,124.45,124.8208,124.6354,1647034,54.4,B,0,industrials,15.7,0,0,0,0,0,1ee12a48db3d84a3,45a247caf6b19204
TRD003694,CP001,FR0000000056,2024-04-05,2024-04-08,equity,6283115.5,301.4786,20841.0,301.08,301.938,301.509,3010802,8.11,B,0,technology,14.4,0,0,0,0,0,c9b4df8ef96578fc,761210ee2e9f1afa
TRD003419,CP027,FR0000000061,2024-05-27,2024-05-29,fx,63921.8,1.4887,42938.0,1.488375,1.4897,1.489,635461,71.37,BBB,0,healthcare,67.0,0,0,0,0,0,322956d7abd6a38b,3ef31f0a77b333bb
TRD000098,CP039,FR0000000014,2024-06-24,2024-06-26,derivative,70480.82,3.7648,18721.0,3.7626,3.7661,3.7643,1271422,25.16,BBB,0,utilities,74.9,0,0,0,0,0,b1cf1ea2de50638a,d067e379490cea7a
TRD003398,CP044,FR0000000043,2024-05-28,2024-05-30,fx,12407.17,1.0026,12375.0,1.000889,1.0052,1.003,4000705,19.32,BBB,0,technology,46.4,0,0,0,0,0,58cca389665c8934,d067e379490cea7a
TRD001750,CP002,FR0000000078,2024-03-25,2024-03-27,bond,1542842.7,89.2126,17294.0,89.17,89.2619,89.2159,662210,45.51,A,0,financials,39.3,0,1,0,0,0,f910def6426247ee,9dd731a3ff75f242
